iter	Logloss
1512	0.2421031348
1513	0.2420977885
1514	0.2420944578
1515	0.2420896736
1516	0.2420843665
1517	0.242080457
1518	0.2420753637
1519	0.2420725984
1520	0.2420687085
1521	0.2420647793
1522	0.2420614483
1523	0.2420573875
1524	0.2420524455
1525	0.2420486181
1526	0.2420452812
1527	0.2420423415
1528	0.242039264
1529	0.2420354596
1530	0.2420302513
1531	0.2420269041
1532	0.2420227544
1533	0.2420189467
1534	0.2420147351
1535	0.2419982997
1536	0.241995472
1537	0.2419877054
1538	0.241983901
1539	0.2419794128
1540	0.2419749474
1541	0.2419721359
1542	0.2419603364
1543	0.2419553484
1544	0.2419518268
1545	0.2419475035
1546	0.2419404964
1547	0.2419370503
1548	0.2419319274
1549	0.2419274983
1550	0.2419242002
1551	0.2419214876
1552	0.2419174235
1553	0.2419125241
1554	0.2419094171
1555	0.241905879
1556	0.2419025121
1557	0.2418897593
1558	0.2418856114
1559	0.2418807909
1560	0.2418715842
1561	0.2418682635
1562	0.2418653766
1563	0.241862825
1564	0.2418592902
1565	0.2418553248
1566	0.2418521912
1567	0.2418477785
1568	0.2418443326
1569	0.2418413271
1570	0.2418376773
1571	0.2418331229
1572	0.2418265204
1573	0.2418226208
1574	0.2418187803
1575	0.2418129703
1576	0.2418106586
1577	0.2417949931
1578	0.2417911033
1579	0.2417857438
1580	0.2417830378
1581	0.2417767773
1582	0.2417724961
1583	0.2417678666
1584	0.2417623953
1585	0.2417587158
1586	0.241755296
1587	0.2417514324
1588	0.2417475262
1589	0.2417447642
1590	0.2417413116
1591	0.2417372738
1592	0.2417330133
1593	0.2417286565
1594	0.2417258483
1595	0.241721143
1596	0.2417171161
1597	0.2417129111
1598	0.2417094651
1599	0.2417043398
1600	0.2417014429
1601	0.2416989339
1602	0.2416948403
1603	0.2416896847
1604	0.2416834504
1605	0.2416802774
1606	0.2416760784
1607	0.2416726094
1608	0.2416687526
1609	0.241664419
1610	0.2416603484
1611	0.2416573562
1612	0.2416536348
1613	0.2416501593
1614	0.2416354509
1615	0.2416312683
1616	0.2416275758
1617	0.2416246527
1618	0.2416213481
1619	0.2416067079
1620	0.2416035348
1621	0.2416000166
1622	0.2415968436
1623	0.2415910434
1624	0.2415862264
1625	0.2415826985
1626	0.2415769575
1627	0.2415730873
1628	0.2415694964
1629	0.2415659026
1630	0.2415619831
1631	0.2415590797
1632	0.241554881
1633	0.2415518165
1634	0.2415476538
1635	0.2415451286
1636	0.2415417879
1637	0.241535419
1638	0.2415306414
1639	0.2415268929
1640	0.241522977
1641	0.2415191759
1642	0.2415146284
1643	0.2415106269
1644	0.2415066778
1645	0.2415044287
1646	0.2415001612
1647	0.2414968863
1648	0.2414930886
1649	0.2414908822
1650	0.2414869036
1651	0.241482721
1652	0.2414746814
1653	0.2414712517
1654	0.2414679603
1655	0.2414652107
1656	0.2414626625
1657	0.2414596014
1658	0.2414563757
1659	0.2414534133
1660	0.2414496844
1661	0.2414455807
1662	0.24144102
1663	0.2414371464
1664	0.2414328818
1665	0.2414303763
1666	0.2414268186
1667	0.2414235896
1668	0.2414206499
1669	0.2414173619
1670	0.2414129593
1671	0.241409707
1672	0.2414064057
1673	0.2414029265
1674	0.2413954625
1675	0.2413921086
1676	0.2413884653
1677	0.2413748872
1678	0.2413719278
1679	0.2413676893
1680	0.2413639605
1681	0.2413610866
1682	0.2413578972
1683	0.2413537245
1684	0.2413499232
1685	0.241338237
1686	0.2413336205
1687	0.2413306744
1688	0.2413268208
1689	0.2413230756
1690	0.2413191134
1691	0.2413145824
1692	0.2413120735
1693	0.2413081834
1694	0.2413046757
1695	0.2413010423
1696	0.2412980634
1697	0.2412949826
1698	0.2412917996
1699	0.2412874954
1700	0.2412842236
1701	0.2412806198
1702	0.2412756978
1703	0.2412717946
1704	0.2412687072
1705	0.2412658827
1706	0.2412591782
1707	0.2412567188
1708	0.2412530328
1709	0.24124887
1710	0.2412449277
1711	0.2412413371
1712	0.2412380622
1713	0.2412354778
1714	0.2412311441
1715	0.2412266657
1716	0.2412229404
1717	0.2412162096
1718	0.2412127505
1719	0.2412085646
1720	0.241205934
1721	0.2412013143
1722	0.241193176
1723	0.2411893221
1724	0.2411863367
1725	0.241183282
1726	0.241179721
1727	0.2411743318
1728	0.2411714845
1729	0.2411674367
1730	0.2411652106
1731	0.2411608413
1732	0.2411575499
1733	0.2411523186
1734	0.2411483335
1735	0.2411446474
1736	0.2411413067
1737	0.2411361015
1738	0.2411328233
1739	0.2411289267
1740	0.241123669
1741	0.2411197369
1742	0.2411161297
1743	0.2411122137
1744	0.2411072387
1745	0.2410991203
1746	0.2410955132
1747	0.2410917549
1748	0.2410880558
1749	0.2410844323
1750	0.2410809963
1751	0.2410773729
1752	0.2410729536
1753	0.241057932
1754	0.2410534273
1755	0.2410492022
1756	0.2410445265
1757	0.2410411924
1758	0.241038621
1759	0.2410349942
1760	0.2410317783
1761	0.2410281648
1762	0.2410244465
1763	0.241019775
1764	0.2410149941
1765	0.2410123044
1766	0.2410055441
1767	0.2410018714
1768	0.2409986031
1769	0.2409960022
1770	0.2409928653
1771	0.2409890607
1772	0.2409863446
1773	0.240982869
1774	0.2409789693
1775	0.2409710022
1776	0.2409664087
1777	0.2409629662
1778	0.2409602305
1779	0.2409552457
1780	0.2409508923
1781	0.2409466406
1782	0.2409445296
1783	0.2409409366
1784	0.2409377636
1785	0.2409343931
1786	0.2409310459
1787	0.240927909
1788	0.2409221515
1789	0.240919018
1790	0.2409161605
1791	0.2409137011
1792	0.2409096665
1793	0.2409065297
1794	0.2409027252
1795	0.2409000915
1796	0.2408973098
1797	0.2408933443
1798	0.240890648
1799	0.2408867208
1800	0.2408832716
1801	0.2408810029
1802	0.2408788097
1803	0.2408753606
1804	0.2408721182
1805	0.2408698429
1806	0.240866532
1807	0.2408635924
1808	0.2408606232
1809	0.2408574764
1810	0.2408538397
1811	0.240850226
1812	0.2408473523
1813	0.2408437453
1814	0.2408407004
1815	0.2408387243
1816	0.2408339993
1817	0.2408310696
1818	0.2408278867
1819	0.2408244846
1820	0.240820279
1821	0.2408158564
1822	0.240811457
1823	0.2408067715
1824	0.2408040358
1825	0.2407910344
1826	0.2407879864
1827	0.2407836263
1828	0.2407810254
1829	0.2407766589
1830	0.240774334
1831	0.2407711214
1832	0.2407678893
1833	0.2407642987
1834	0.2407610993
1835	0.2407568676
1836	0.2407541023
1837	0.2407518631
1838	0.2407479504
1839	0.2407440935
1840	0.2407335485
1841	0.2407299249
1842	0.2407266797
1843	0.2407217245
1844	0.2407171966
1845	0.2407141846
1846	0.2406998733
1847	0.2406956975
1848	0.2406924719
1849	0.2406903806
1850	0.2406872937
1851	0.2406836637
1852	0.2406810661
1853	0.2406771895
1854	0.2406725958
1855	0.2406698535
1856	0.2406664372
1857	0.2406631788
1858	0.2406569134
1859	0.2406521785
1860	0.2406491306
1861	0.240646556
1862	0.2406397837
1863	0.2406371271
1864	0.2406337928
1865	0.2406230044
1866	0.2406194008
1867	0.240616721
1868	0.2406136038
1869	0.2406105624
1870	0.2406076951
1871	0.2406043543
1872	0.240600783
1873	0.2405979751
1874	0.2405947889
1875	0.2405900705
1876	0.2405867035
1877	0.2405735169
1878	0.2405690616
1879	0.2405628355
1880	0.2405581335
1881	0.2405540562
1882	0.2405514651
1883	0.2405468519
1884	0.2405427516
1885	0.2405398744
1886	0.2405367704
1887	0.2405333248
1888	0.2405310167
1889	0.240526775
1890	0.2405240064
1891	0.240521481
1892	0.2405185055
1893	0.2405166181
1894	0.2405125178
1895	0.2405101174
1896	0.2405064479
1897	0.2405030611
1898	0.2404982677
1899	0.2404941609
1900	0.2404907873
1901	0.2404876209
1902	0.2404848261
1903	0.2404818569
1904	0.2404791673
1905	0.2404765533
1906	0.240473403
1907	0.2404700064
1908	0.2404665277
1909	0.2404633611
1910	0.2404598494
1911	0.2404567027
1912	0.2404524707
1913	0.2404488769
1914	0.2404447304
1915	0.2404418171
1916	0.2404382134
1917	0.2404353595
1918	0.2404285233
1919	0.2404234901
1920	0.2404192089
1921	0.2404143524
1922	0.2404018102
1923	0.2403992125
1924	0.2403962434
1925	0.2403924978
1926	0.2403897522
1927	0.2403857804
1928	0.2403827092
1929	0.2403799438
1930	0.2403766524
1931	0.240369218
1932	0.2403671891
1933	0.2403646275
1934	0.2403611617
1935	0.240357354
1936	0.2403536912
1937	0.2403511429
1938	0.24034819
1939	0.2403453557
1940	0.240342643
1941	0.2403378589
1942	0.240334847
1943	0.2403308222
1944	0.2403284088
1945	0.2403256895
1946	0.2403200029
1947	0.2403167542
1948	0.2403106252
1949	0.2403069427
1950	0.240304036
1951	0.2403006525
1952	0.2402919852
1953	0.2402881315
1954	0.2402852611
1955	0.240276222
1956	0.2402733548
1957	0.24026983
1958	0.240266292
1959	0.2402633984
1960	0.2402597256
1961	0.2402577297
1962	0.2402540536
1963	0.2402449194
1964	0.2402426507
1965	0.2402393338
1966	0.2402324551
1967	0.2402293772
1968	0.2402264476
1969	0.2402232548
1970	0.2402190394
1971	0.2402074772
1972	0.2402040379
1973	0.2402007959
1974	0.240197817
1975	0.240195364
1976	0.2401919839
1977	0.2401883735
1978	0.2401849639
1979	0.2401822846
1980	0.240178546
1981	0.2401754914
1982	0.2401724826
1983	0.2401686452
1984	0.2401654524
1985	0.2401581759
1986	0.240155358
1987	0.2401511164
1988	0.2401475128
1989	0.2401450204
1990	0.2401418508
1991	0.2401394932
1992	0.2401356329
1993	0.2401321081
1994	0.2401282183
1995	0.2401253575
1996	0.2401218621
1997	0.2401198198
1998	0.2401165547
1999	0.2401133684
